section,key,value
immune_reinfections_per_run,70,47
immune_reinfections_per_run,71,48
immune_reinfections_per_run,72,52
immune_reinfections_per_run,73,39
immune_reinfections_per_run,74,39
immune_reinfections_per_run,75,66
immune_reinfections_per_run,76,53
immune_reinfections_per_run,77,57
immune_reinfections_per_run,78,70
immune_reinfections_per_run,79,59
immune_reinfections_per_run,80,41
immune_reinfections_per_run,81,39
immune_reinfections_per_run,82,59
immune_reinfections_per_run,83,41
immune_reinfections_per_run,84,56
immune_reinfections_per_run,85,70
immune_reinfections_per_run,86,54
immune_reinfections_per_run,87,42
immune_reinfections_per_run,88,32
immune_reinfections_per_run,89,46
immune_reinfections_per_run,90,36
immune_reinfections_per_run,91,55
immune_reinfections_per_run,92,68
immune_reinfections_per_run,93,57
immune_reinfections_per_run,94,54
immune_reinfections_per_run,95,53
immune_reinfections_per_run,96,52
immune_reinfections_per_run,97,52
immune_reinfections_per_run,98,52
immune_reinfections_per_run,99,48
immune_reinfections_per_run,100,61

cumulative_reinfections_by_run,run,tick_0,tick_1,tick_2,tick_3,tick_4,tick_5,tick_6,tick_7,tick_8,tick_9,tick_10,tick_11,tick_12,tick_13,tick_14,tick_15,tick_16,tick_17,tick_18,tick_19,tick_20,tick_21,tick_22,tick_23,tick_24,tick_25,tick_26,tick_27,tick_28,tick_29,tick_30,tick_31,tick_32,tick_33,tick_34,tick_35,tick_36,tick_37,tick_38,tick_39,tick_40,tick_41,tick_42,tick_43,tick_44,tick_45,tick_46,tick_47,tick_48,tick_49,tick_50,tick_51,tick_52,tick_53,tick_54,tick_55,tick_56,tick_57,tick_58,tick_59,tick_60,tick_61,tick_62,tick_63,tick_64,tick_65,tick_66,tick_67,tick_68,tick_69,tick_70,tick_71,tick_72,tick_73,tick_74,tick_75,tick_76,tick_77,tick_78,tick_79,tick_80,tick_81,tick_82,tick_83,tick_84,tick_85,tick_86,tick_87,tick_88,tick_89,tick_90,tick_91,tick_92,tick_93,tick_94,tick_95,tick_96,tick_97,tick_98,tick_99,tick_100,tick_101,tick_102,tick_103,tick_104,tick_105,tick_106,tick_107,tick_108,tick_109,tick_110,tick_111,tick_112,tick_113,tick_114,tick_115,tick_116,tick_117,tick_118,tick_119,tick_120,tick_121,tick_122,tick_123,tick_124,tick_125,tick_126,tick_127,tick_128,tick_129,tick_130,tick_131,tick_132,tick_133,tick_134,tick_135,tick_136,tick_137,tick_138,tick_139,tick_140,tick_141,tick_142,tick_143,tick_144,tick_145,tick_146,tick_147,tick_148,tick_149,tick_150,tick_151,tick_152,tick_153,tick_154,tick_155
cumulative_reinfections_by_run,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,8,10,10,10,10,10,12,12,12,12,13,13,13,13,13,13,13,13,14,15,15,15,16,17,20,21,22,23,25,27,28,28,28,28,30,31,31,31,31,32,35,36,37,37,37,37,39,41,42,44,45,46,46,46,46,47,49,49,50,52,53,54,55,55,55,57,58,59,61
cumulative_reinfections_by_run,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,9,10,10,10,10,10,10,11,12,12,12,12,13,13,15,17,17,17,18,18,18,18,19,19,19,19,20,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,24,24,26,26,26,27,29,29,29,30,31,32,32,34,35,35,35,35,37,39,39,41,42,43,44,45,46,47,50,51,52,53,54,54,57
cumulative_reinfections_by_run,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,5,6,6,6,6,6,7,8,8,9,13,14,16,17,17,17,17,18,18,19,19,19,20,20,20,22,22,22,23,23,23,23,24,26,26,27,28,28,28,28,28,29,30,31,31,31,32,33,33,33,35,36,36,36,37,37,38,38,41,41,43,43,44,44,44,44,45,45,45,47,47,49,50,50,50,51,52,52,52,55,57,57,58,58,60,62,63,63,66,66,67,67,68,69,71,71,71,71,73,73,77,79,79
cumulative_reinfections_by_run,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,10,10,11,12,13,13,15,15,15,16,18,18,18,20,23,23,23,24,25,26,27,27,28,29,30,30,30,31,31,31,31,32,32,33,34,37,38,39,39,40,41,42,46,47,47,48,48,48,49,50,51,52,53,54,54,54,56,56,58,61,62,62,63,63
cumulative_reinfections_by_run,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,10,10,10,11,12,13,14,15,16,16,16,18,21,21,21,23,24,25,26,27,27,28,31,33,33,34,34,35,37,38,38,39,39,40,40,41,43,46,46,49,50,51,52,53,53,53,56,57,57,57,58,59,59,61,63,65,65,66,68,68,69,71,72,74,75
cumulative_reinfections_by_run,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,12,13,13,13,13,13,13,13,13,14,14,16,17,19,20,21,24,26,27,27,28,28,29,29,29,29,30,31,33,36,36,37,39,40,43,45,46,47,48,49,50,50,51,51,51,52,52,52,53,55,55,57,57,59,61,61,61,62,65,65,65,65,68
cumulative_reinfections_by_run,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,6,7,7,7,7,7,8,9,9,10,11,11,11,11,11,11,11,14,16,17,17,17,20,21,21,21,21,24,25,25,26,27,28,30,30,32,33,34,34,34,34,34,34,34,34,34,35,37,40,40,40,42,43,43,43,44,46,46,46,46,46,46,46,47,47,50
cumulative_reinfections_by_run,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,4,4,5,5,5,5,5,5,5,5,5,6,7,8,8,8,8,9,10,10,10,10,10,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,14,14,14,15,16,19,19,19,19,20,21,22,22,22,22,23,23,25,27,27,28,28,28,28,28,29,29,30,32,32,33,35,35,36,37,38,38,39,40,40,44,45,48,53,53,53,54,54,54,54,55,55,55,55,58
cumulative_reinfections_by_run,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,9,9,11,13,13,13,13,14,14,14,15,15,16,18,18,18,18,18,20,22,22,23,23,24,25,26,27,28,28,29,30,30,30,31,35,35,36,38,39,40,43,45,47,48,52,53,54,54,54,55,55,55,58,59,60,60,61,61,61,62,63,65,66,66,66,67,67,67,68,70,71,72,72,73,75,75,79
cumulative_reinfections_by_run,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,7,8,8,8,8,9,11,11,12,12,12,12,12,12,12,13,13,13,13,13,13,14,15,16,16,17,17,19,19,19,19,20,20,20,21,21,22,22,23,23,23,23,23,23,23,23,24,24,25,25,25,26,26,26,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,29,29,29,29,30,30,30,31,31,32,32,33
cumulative_reinfections_by_run,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,4,4,6,6,6,6,7,7,7,8,8,8,10,11,11,11,11,11,12,13,14,14,14,14,14,14,15,15,16,19,19,20,20,21,22,23,23,23,26,27,27,28,29,29,29,29,29,29,30,30,32,34,35,36,36,37,37,38,38,38,38,38,39,40,40,41,42,42,42,42,42,42,42,42,42,43,44,44,45,45,45,46,47,47,47,49,49
cumulative_reinfections_by_run,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,6,6,7,7,7,7,8,9,9,9,9,9,10,10,10,13,13,13,14,15,16,18,18,19,19,19,20,22,24,24,24,25,26,26,27,27,28,28,30,30,31,31,32,33,35,35,36,38,38,38,39,40,40,40,41,43,44,45,46,48,48,49,51,51,51,52,53,54,55,55
cumulative_reinfections_by_run,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,4,4,4,5,5,6,6,6,6,6,8,8,8,8,8,8,8,9,9,9,9,9,10,11,11,12,12,12,13,13,15,16,16,16,17,17,20,20,20,20,20,21,21,22,22,23,24,24,26,26,26,26,26,26,26,26,26,26,27,27,28,28,30,30,30,31,32,32,32,32,32,33,34,35,35,35,35,38,40,41,41,43,44,44,45,45,45,46
cumulative_reinfections_by_run,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,5,5,5,5,5,5,7,7,7,7,7,8,9,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,15,16,17,17,17,17,17,18,18,19,20,20,21,21,21,21,22,25,25,25,26,28,30,34,35,36,36,36,36,37,39,39,39,39,39,40,40,42,43,44,45,45,46,47,48
cumulative_reinfections_by_run,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,11,11,12,12,12,12,13,13,13,14,15,16,17,18,18,19,20,20,23,23,23,23,24,24,24,25,25,25,26,26,26,27,27,27,28,29,29
cumulative_reinfections_by_run,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,11,11,11,12,12,13,13,13,13,13,14,14,14,15,15,15,16,16,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,23,24,24,24,24,24,24,25
cumulative_reinfections_by_run,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,5,5,5,5,5,5,6,6,6,6,7,7,8,9,10,10,10,10,10,10,11,11,11,11,13,13,14,14,14,14,14,14,14,15,15,15,15,15,16,16,17,18,20,20,20,21,21,23,24,25,26,28,31,31,31,32,34,35,39,41,44,45,47,47,48,51,52,53,55,58,59,60,62,64,67,70,71,71,72,73,74
cumulative_reinfections_by_run,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,7,8,8,9,9,10,10,10,10,10,10,11,12,13,14,14,15,15,15,15,16,17,17,17,17,17,17,18,18,18,18,18,19,20,20,20,20,20,20,21,21,22,22,23,23,24,25,25,25,26,26,26,26,27,29,29,30,30,30,30,30,30,30,30,30,31,31,31,32,33,33,33,33,34,35,35,38,40,40,40,40,41,43,45
cumulative_reinfections_by_run,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,5,5,6,6,7,7,7,7,7,8,8,8,10,10,10,10,11,11,12,14,14,14,15,17,18,20,21,22,22,22,22,23,23,24,24,24,24,25,27,27,27,27,28,29,29,30,30,30,30,30,32,32,33,33,33,33,35,35,36,36,36,36,36,36,37,37,38,38,40,40,40,40,41
cumulative_reinfections_by_run,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,10,11,12,12,12,14,14,14,14,14,14,15,16,16,16,16,16,17,17,17,18,18,19,19,19,20,21,23,27,28,29,29,29,30,32,34,35,38,38,38,38,39,39,39,40,43,43,45,45,48,48,48,49,51,52,54,54,55,56,59,59,61,64,64,64,65,68,72,72,73,76,77,77
cumulative_reinfections_by_run,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,5,5,6,6,7,7,7,7,8,9,9,9,10,10,10,10,10,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,15,17,17,17,17,18,18,18,18,18,18,18,18,18,18,19,19,20,20,20,21,21,21,21,21,21,23,23,23,23,23,24,25,26,28,28,28,30,30,32,32,33,34,35,35,39,40,41,42,43,44,44
cumulative_reinfections_by_run,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,7,7,7,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,11,11,12,12,12,13,13,13,14,14,14,19,20,21,22,22,24,25,25,25,26,27,28,29,29,29,29,29,29,30,30,30,30,30,31,33,33,34,35,35,37,38,38,39,39,40,40,41,43,43,43,44,45,45,46,47
cumulative_reinfections_by_run,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,9,9,10,10,10,10,10,10,10,10,11,11,12,12,12,12,12,12,12,12,12,13,14,15,16,18,20,20,21,22,23,23,26,26,26,29,30,31,33,34,35,35,37,41,44,45
cumulative_reinfections_by_run,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,7,7,8,8,8,8,8,9,9,10,10,10,10,10,11,11,11,11,12,12,13,13,13,13,14,15,16,16,16,19,19,20,22,22,23,23,24,25,27,30,31,31,33,35,36,39,41,41,42,42,44,47,48,48,48,49,50,51,51,53,54,55,56,57,57,58,60,61,61,64,64,64,64,65,65,68,69,69,69,69,69,70,71,72,72,74,74,75,75,75,76,78,78,79,79
cumulative_reinfections_by_run,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,6,7,8,9,10,10,10,10,10,10,10,10,10,10,11,12,12,12,12,12,12,12,12,12,13,13,14,14,14,14,15,15,15,15,16,16,16,17,18,18,19,19,19,19,19,19,22,24,25,27,29,30,32,32,32,32,33,35,36,37,38,39,40,42,46,47,48,49,49,49
cumulative_reinfections_by_run,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,10,10,10,11,11,11,11,11,13,13,13,13,13,13,15,15,15,15,15,16,16,18,18,19,20,20,21,21,21,21,21,21,23,25,26,26,26,26,27,27,28,28,28,30,32,32,33,34,35,35,35,36,36,38,39,40,43,43,43,46,47,47,47,50
cumulative_reinfections_by_run,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,9,9,9,9,10,10,10,10,10,11,11,11,12,14,14,14,15,15,15,17,17,18,19,19,19,20,20,21,21,21,23,24,24,24,24,25,25,27,27,28,28,29,30,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,33,34,34,34,34,34,36,39,39,40,40,41,42,43,44,45,46,47,49,50,52,52,55,56,56,56,57,57,59
cumulative_reinfections_by_run,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3
cumulative_reinfections_by_run,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,5,5,6,6,6,6,7,7,9,9,10,11,11,11,12,12,12,13,14,14,15,15,17,18,19,20,22,22,23,26,27,27,31,32,33,35,36,36,40,41,45,46,46,46,48,49,50,53,54,55,57,59,60,60,62,62,62,63,65,66,68,71,72,72,72,73,74,76,78,80,81,82
cumulative_reinfections_by_run,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,5,6,6,6,6,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,10,11,15,15,15,16,16,16,17,17,18,18,19,19,21,23,24,24,25,26,27,29,29,29,30,31,31,32,32,32,32,32,33,33,33,34,34,35,35,35,35,36,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,40,41,42,43,44,44,44,44,44,44,46,48,49,49,51,51,51,53,53,53,53,53,55,56,56,57,57,58,58,59,60
cumulative_reinfections_by_run,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,5,6,6,6,6,6,6,6,6,7,7,7,7,7,9,11,11,11,11,12,12,12,12,12,12,13,13,13,13,13,13,13,14,15,15,16,16,17,17,17,17,17,17,18,18,18,18,19,19,19,19,20,20,21,23,24,24,24,24,25,25,25,26,27,27,28,29,29,32,32,33,34,34,34,36,38,38,38,39,39,40,40,40,40,40,40,41,43
cumulative_reinfections_by_run,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,5,6,6,6,8,8,8,9,10,10,10,10,10,13,14,14,15,16,16,17,17,18,19,19,19,19,19,22,24,27,28,28,31,31,31,32,33,33,33,33,34,34,37,40,40,41,41,41,41,41,41,41,42,42,45,46,47,47,48,50,51,52,53,53,54,55,56,57,57,57,57,57,57,58,58,58,60,61,61,62,62,62,63,64,64,64,64,64,64
cumulative_reinfections_by_run,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,5,5,6,6,6,7,7,7,7,7,7,7,7,10,11,11,11,11,11,11,12,12,12,12,14,14,15,15,16,16,16,17,17,17,17,17,17,19,20,20,21,22,22,22,22,22,23,23,25,25,27,27,27,27,27,28,29,29,29,31,31,31,31,31,32,32,32,34,34,34,35,35,36,36,36,37,37,38,39,39,39,39,42,42,43,44,46,46,46,46,47,49,49,49,49,49,49,49,49,50,50,51,52,54,54,54,54,56
cumulative_reinfections_by_run,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,5,6,6,6,7,7,8,8,8,8,8,8,8,10,11,11,13,14,15,16,16,17,17,17,18,18,18,18,19,19,20,21,21,22,22,24,24,24,24,24,24,24,25,26,27,27,27,28,28,28,28,29,29,29,29,30,32,32,32,32,32,32,32,32,33,33,33,35,35,36,36,37,37,38,39,40,41,41,41,41,42,42,42,42,45,45,45,47,49,50,50
